"","Unit","Female","Infant","Date.birth","Date.nextbirth","IBI","Date.takeover","Dataset","Month","Time1","Time2","Birth","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"3415","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",6,5,6,0,0,0,"F","multi",6.78387096774194,60,"ColdDry","Dry","Cold"
"3457","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",7,6,7,0,0,0,"F","multi",8.54516129032258,1.6,"HotDry","Dry","Hot"
"3459","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",8,7,8,0,0,0,"F","multi",9.16,7.7,"HotDry","Dry","Hot"
"3431","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",9,8,9,0,0,0,"F","multi",9.43225806451613,6.75,"HotDry","Dry","Hot"
"3413","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",10,9,10,0,0,0,"F","multi",10.8366666666667,82.1,"HotDry","Dry","Hot"
"3465","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",11,10,11,0,0,0,"F","multi",8.59354838709677,364.8,"ColdWet","Wet","Cold"
"3455","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",12,11,12,0,0,0,"F","multi",8.03666666666667,935.25,"ColdWet","Wet","Cold"
"3412","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",13,12,13,0,0,0,"F","multi",7.79032258064516,1335.1,"ColdWet","Wet","Cold"
"3463","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",14,13,14,0,0,0,"F","multi",9.11290322580645,1238.9,"ColdWet","Wet","Cold"
"3417","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",15,14,15,0,0,0,"F","multi",7.40666666666667,709.1,"ColdDry","Dry","Cold"
"3446","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",16,15,16,0,0,0,"F","multi",7.25806451612903,291.6,"ColdDry","Dry","Cold"
"3466","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",17,16,17,0,0,0,"F","multi",6.57666666666667,100.3,"ColdDry","Dry","Cold"
"3450","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",18,17,18,0,0,0,"F","multi",7.38709677419355,59,"ColdDry","Dry","Cold"
"3464","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",19,18,19,0,0,0,"F","multi",8.90967741935484,5.8,"HotDry","Dry","Hot"
"3460","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",20,19,20,0,0,0,"F","multi",9.42666666666667,16.2,"HotDry","Dry","Hot"
"3414","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",21,20,21,0,0,0,"F","multi",9.58064516129032,51.4,"HotDry","Dry","Hot"
"3458","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",22,21,22,0,0,0,"F","multi",9.8,146.2,"HotDry","Dry","Hot"
"3411","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",23,22,23,0,0,0,"F","multi",8.68064516129032,432.8,"ColdWet","Wet","Cold"
"3447","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",24,23,24,0,0,0,"F","multi",7.88333333333333,1585.5,"ColdWet","Wet","Cold"
"3416","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",25,24,25,0,0,0,"F","multi",7.9258064516129,1867.3,"ColdWet","Wet","Cold"
"3462","Z","F258","F259",2011-08-30,2013-10-17,25.5409836065574,NA,"conservative",26,25,26,1,0,0,"F","multi",7.89354838709677,1847,"ColdWet","Wet","Cold"
"294","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",1,0,1,0,1,0,"F","primi",7.53548387096774,1.1,"HotDry","Dry","Hot"
"301","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",2,1,2,0,1,0,"F","primi",9.18928571428571,1.9,"HotDry","Dry","Hot"
"289","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",3,2,3,0,1,0,"F","primi",9.27741935483871,46.2,"HotDry","Dry","Hot"
"290","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",4,3,4,0,1,0,"F","primi",10.1833333333333,53.7,"HotDry","Dry","Hot"
"307","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",5,4,5,0,1,0,"F","primi",10.2741935483871,81.6,"ColdWet","Wet","Cold"
"299","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",6,5,6,0,1,1,"F","primi",10.35,475,"ColdWet","Wet","Cold"
"291","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",7,6,7,0,1,1,"F","primi",8.49677419354839,726.8,"ColdWet","Wet","Cold"
"297","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",8,7,8,0,1,1,"F","primi",8.47741935483871,971.5,"ColdWet","Wet","Cold"
"292","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",9,8,9,0,1,1,"F","primi",7.95666666666667,636.6,"ColdDry","Dry","Cold"
"304","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",10,9,10,0,1,1,"F","primi",7.28064516129032,405.9,"ColdDry","Dry","Cold"
"288","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",11,10,11,0,1,1,"F","primi",7.04,152.5,"ColdDry","Dry","Cold"
"296","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",12,11,12,0,1,1,"F","primi",6.25483870967742,49.1,"ColdDry","Dry","Cold"
"302","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",13,12,13,0,1,1,"F","primi",7.78064516129032,48.7,"HotDry","Dry","Hot"
"293","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",14,13,14,0,1,1,"F","primi",8.48928571428571,34.8,"HotDry","Dry","Hot"
"298","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",15,14,15,0,1,1,"F","primi",9.49677419354839,141,"HotDry","Dry","Hot"
"295","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",16,15,16,0,1,1,"F","primi",9.25666666666667,221.8,"HotDry","Dry","Hot"
"303","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",17,16,17,0,1,1,"F","primi",9.22258064516129,491.8,"ColdWet","Wet","Cold"
"305","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",18,17,18,0,1,1,"F","primi",8.69666666666667,968.15,"ColdWet","Wet","Cold"
"300","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",19,18,19,0,1,1,"F","primi",7.96774193548387,1468.5,"ColdWet","Wet","Cold"
"306","B","F18","F26",2009-02-16,2010-09-29,19.344262295082,"2009-07-24","conservative",20,19,20,1,1,1,"F","primi",8.24193548387097,1584.1,"ColdWet","Wet","Cold"
"3205","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",1,0,1,0,0,0,"F","multi",10.2483870967742,146.3,"ColdWet","Wet","Cold"
"3188","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",2,1,2,0,0,0,"F","multi",8.26666666666667,466.8,"ColdWet","Wet","Cold"
"3203","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",3,2,3,0,0,0,"F","multi",7.92258064516129,1088.4,"ColdWet","Wet","Cold"
"3215","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",4,3,4,0,0,0,"F","multi",8.10322580645161,1324.4,"ColdWet","Wet","Cold"
"3189","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",5,4,5,0,0,0,"F","multi",8.74666666666667,1149.4,"ColdDry","Dry","Cold"
"3206","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",6,5,6,0,0,0,"F","multi",7.25483870967742,590.1,"ColdDry","Dry","Cold"
"3207","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",7,6,7,0,0,0,"F","multi",7.27666666666667,238.1,"ColdDry","Dry","Cold"
"3211","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",8,7,8,0,0,0,"F","multi",6.4741935483871,87.8,"ColdDry","Dry","Cold"
"3214","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",9,8,9,0,0,0,"F","multi",7.87096774193548,23.2,"HotDry","Dry","Hot"
"3217","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",10,9,10,0,0,0,"F","multi",9.49642857142857,1.9,"HotDry","Dry","Hot"
"3208","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",11,10,11,0,0,0,"F","multi",9.15161290322581,21.7,"HotDry","Dry","Hot"
"3212","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",12,11,12,0,0,0,"F","multi",9.67666666666667,54.2,"HotDry","Dry","Hot"
"3213","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",13,12,13,0,0,0,"F","multi",9.69677419354839,153,"ColdWet","Wet","Cold"
"3216","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",14,13,14,0,0,0,"F","multi",8.41333333333333,587.8,"ColdWet","Wet","Cold"
"3204","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",15,14,15,0,0,0,"F","multi",7.74193548387097,1704.6,"ColdWet","Wet","Cold"
"3210","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",16,15,16,0,0,0,"F","multi",8.05806451612903,1999.9,"ColdWet","Wet","Cold"
"3218","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",17,16,17,0,0,0,"F","multi",7.74333333333333,1753.9,"ColdDry","Dry","Cold"
"3209","Z","F252","F261",2012-06-07,2013-11-15,17.2459016393443,NA,"conservative",18,17,18,1,0,0,"F","multi",7.09677419354839,667.5,"ColdDry","Dry","Cold"
"344","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",1,0,1,0,1,0,"F","primi",6.54838709677419,60.2,"ColdDry","Dry","Cold"
"361","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",2,1,2,0,1,0,"F","primi",8.5258064516129,1.6,"HotDry","Dry","Hot"
"362","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",3,2,3,0,1,0,"F","primi",9.15862068965517,7.7,"HotDry","Dry","Hot"
"357","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",4,3,4,0,1,0,"F","primi",9.31935483870968,6.5,"HotDry","Dry","Hot"
"360","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",5,4,5,0,1,0,"F","primi",10.9633333333333,72.8,"HotDry","Dry","Hot"
"341","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",6,5,6,0,1,0,"F","primi",8.75806451612903,298.8,"ColdWet","Wet","Cold"
"365","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",7,6,7,0,1,0,"F","primi",8.01,809.5,"ColdWet","Wet","Cold"
"355","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",8,7,8,0,1,0,"F","primi",7.74838709677419,1279.4,"ColdWet","Wet","Cold"
"345","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",9,8,9,0,1,0,"F","primi",9.1,1303.1,"ColdWet","Wet","Cold"
"352","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",10,9,10,0,1,0,"F","primi",7.44666666666667,807.6,"ColdDry","Dry","Cold"
"356","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",11,10,11,0,1,0,"F","primi",7.31290322580645,351.2,"ColdDry","Dry","Cold"
"363","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",12,11,12,0,1,0,"F","primi",6.70333333333333,102.1,"ColdDry","Dry","Cold"
"346","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",13,12,13,0,1,0,"F","primi",7.1,86.5,"ColdDry","Dry","Cold"
"342","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",14,13,14,0,1,0,"F","primi",8.99677419354839,6.7,"HotDry","Dry","Hot"
"343","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",15,14,15,0,1,1,"F","primi",9.40714285714286,16.2,"HotDry","Dry","Hot"
"359","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",16,15,16,0,1,1,"F","primi",9.4741935483871,51.4,"HotDry","Dry","Hot"
"337","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",17,16,17,0,1,1,"F","primi",9.66666666666667,145.7,"HotDry","Dry","Hot"
"364","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",18,17,18,0,1,1,"F","primi",8.90967741935484,376.7,"ColdWet","Wet","Cold"
"339","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",19,18,19,0,1,1,"F","primi",7.96666666666667,1544.4,"ColdWet","Wet","Cold"
"354","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",20,19,20,0,1,1,"F","primi",7.90322580645161,1856.8,"ColdWet","Wet","Cold"
"333","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",21,20,21,0,1,1,"F","primi",7.88064516129032,1892,"ColdWet","Wet","Cold"
"349","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",22,21,22,0,1,1,"F","primi",7.35,830.5,"ColdDry","Dry","Cold"
"335","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",23,22,23,0,1,1,"F","primi",6.95483870967742,468.1,"ColdDry","Dry","Cold"
"340","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",24,23,24,0,1,1,"F","primi",5.95333333333333,185.7,"ColdDry","Dry","Cold"
"338","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",25,24,25,0,1,1,"F","primi",7.03870967741936,44.3,"ColdDry","Dry","Cold"
"358","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",26,25,26,0,1,1,"F","primi",7.44838709677419,0,"HotDry","Dry","Hot"
"336","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",27,26,27,0,1,1,"F","primi",8.29642857142857,87.4,"HotDry","Dry","Hot"
"351","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",28,27,28,0,1,1,"F","primi",9.24193548387097,119.4,"HotDry","Dry","Hot"
"353","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",29,28,29,0,1,1,"F","primi",9.19333333333333,492.9,"HotDry","Dry","Hot"
"350","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",30,29,30,0,1,1,"F","primi",8.74838709677419,805,"ColdWet","Wet","Cold"
"348","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",31,30,31,0,1,1,"F","primi",7.89666666666667,1130,"ColdWet","Wet","Cold"
"334","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",32,31,32,0,1,1,"F","primi",8.02258064516129,1082.5,"ColdWet","Wet","Cold"
"347","B1","F21","F27",2012-01-27,2014-10-02,32.0983606557377,"2013-04-05","conservative",33,32,33,1,1,1,"F","primi",8.34838709677419,1099,"ColdWet","Wet","Cold"
"110","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",1,0,1,0,1,0,"F","primi",11.1193548387097,758.1,"ColdWet","Wet","Cold"
"122","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",2,1,2,0,1,0,"F","primi",12.0466666666667,622.2,"ColdDry","Dry","Cold"
"114","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",3,2,3,0,1,0,"F","primi",7.78387096774194,476.5,"ColdDry","Dry","Cold"
"104","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",4,3,4,0,1,0,"F","primi",7.06333333333333,294.7,"ColdDry","Dry","Cold"
"124","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",5,4,5,0,1,0,"F","primi",7.19032258064516,215.5,"ColdDry","Dry","Cold"
"113","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",6,5,6,0,1,0,"F","primi",8.66129032258065,37.7,"HotDry","Dry","Hot"
"123","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",7,6,7,0,1,1,"F","primi",11.0233333333333,59.9,"HotDry","Dry","Hot"
"115","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",8,7,8,0,1,1,"F","primi",10.8096774193548,93.9,"HotDry","Dry","Hot"
"116","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",9,8,9,0,1,1,"F","primi",9.85666666666667,350.3,"HotDry","Dry","Hot"
"121","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",10,9,10,0,1,1,"F","primi",9.39032258064516,628.5,"ColdWet","Wet","Cold"
"105","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",11,10,11,0,1,1,"F","primi",8.34,1072.7,"ColdWet","Wet","Cold"
"108","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",12,11,12,0,1,1,"F","primi",8.64193548387097,1296.6,"ColdWet","Wet","Cold"
"112","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",13,12,13,0,1,1,"F","primi",9.24193548387097,1289.25,"ColdWet","Wet","Cold"
"125","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",14,13,14,0,1,1,"F","primi",8.85666666666667,1022.25,"ColdDry","Dry","Cold"
"103","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",15,14,15,0,1,1,"F","primi",7.33548387096774,546.95,"ColdDry","Dry","Cold"
"126","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",16,15,16,0,1,1,"F","primi",7.25333333333333,216.7,"ColdDry","Dry","Cold"
"106","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",17,16,17,0,1,1,"F","primi",7.28387096774194,5,"ColdDry","Dry","Cold"
"109","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",18,17,18,0,1,1,"F","primi",8.40322580645161,48.8,"HotDry","Dry","Hot"
"120","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",19,18,19,0,1,1,"F","primi",9.57666666666667,69.8,"HotDry","Dry","Hot"
"117","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",20,19,20,0,1,1,"F","primi",9.64838709677419,260.8,"HotDry","Dry","Hot"
"111","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",21,20,21,0,1,1,"F","primi",9.61333333333333,424.2,"HotDry","Dry","Hot"
"119","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",22,21,22,0,1,1,"F","primi",9.20967741935484,701.1,"ColdWet","Wet","Cold"
"107","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",23,22,23,0,1,1,"F","primi",9.44666666666667,994.1,"ColdWet","Wet","Cold"
"118","A","F6","F3",2015-09-30,2017-09-22,23.7049180327869,"2016-03-31","conservative",24,23,24,1,1,1,"F","primi",8.39032258064516,1298.6,"ColdWet","Wet","Cold"
"401","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",1,0,1,0,0,0,"F","multi",7.37096774193548,539.65,"ColdDry","Dry","Cold"
"402","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",2,1,2,0,0,0,"F","multi",5.67666666666667,169.5,"ColdDry","Dry","Cold"
"408","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",3,2,3,0,0,0,"F","multi",5.53548387096774,75.4,"ColdDry","Dry","Cold"
"390","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",4,3,4,0,0,0,"F","multi",6.44838709677419,21.8,"HotDry","Dry","Hot"
"389","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",5,4,5,0,0,0,"F","multi",8.125,2.5,"HotDry","Dry","Hot"
"399","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",6,5,6,0,0,0,"F","multi",8.50645161290323,44.1,"HotDry","Dry","Hot"
"405","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",7,6,7,0,0,0,"F","multi",8.24333333333333,95.3,"HotDry","Dry","Hot"
"400","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",8,7,8,0,0,0,"F","multi",8.43548387096774,233.4,"ColdWet","Wet","Cold"
"393","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",9,8,9,0,0,0,"F","multi",7.57,655.2,"ColdWet","Wet","Cold"
"406","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",10,9,10,0,0,0,"F","multi",7.0741935483871,916,"ColdWet","Wet","Cold"
"404","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",11,10,11,0,0,0,"F","multi",7.34193548387097,1096.5,"ColdWet","Wet","Cold"
"380","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",12,11,12,0,0,0,"F","multi",7.55333333333333,719.8,"ColdDry","Dry","Cold"
"396","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",13,12,13,0,0,0,"F","multi",6.27741935483871,472.3,"ColdDry","Dry","Cold"
"409","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",14,13,14,0,0,0,"F","multi",6.5,151.7,"ColdDry","Dry","Cold"
"379","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",15,14,15,0,0,0,"F","multi",6.21935483870968,64.5,"ColdDry","Dry","Cold"
"410","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",16,15,16,0,0,0,"F","multi",6.93870967741935,3.6,"HotDry","Dry","Hot"
"403","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",17,16,17,0,0,0,"F","multi",7.63103448275862,3.6,"HotDry","Dry","Hot"
"407","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",18,17,18,0,0,0,"F","multi",8.85806451612903,124.2,"HotDry","Dry","Hot"
"392","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",19,18,19,0,0,0,"F","multi",10.5966666666667,167.1,"HotDry","Dry","Hot"
"395","B","F25","F30",2006-11-12,2008-12-31,25.5737704918033,NA,"conservative",20,19,20,0,0,0,"F","multi",11.1741935483871,469.8,"ColdWet","Wet","Cold"
