"","Unit","Date.sample","Female","Repro.State","Estrogen.ng.g","log.Estrogen","Takeover.period","ID.takeover","Date.takeover","Nb.days.relative.takeover","Infant","Age.takeover","Age.takeover.cat","Age.sample","Age.sample.cat","Laboratory","Wash.step","Avg.temperature","Cumulative.rainfall"
"1","D","2016-05-05","F63","Lac",1.07,0.0293837776852097,"before","TO4","2017-02-05",-276,"M48",10.2950819672131,"6-12 months",1.24590163934426,"0-6 months","UM","sodium azide",10.8133333333333,117.8
"2","D","2018-06-02","F63","Cyc",6.04,0.781036938621132,"after","TO4","2017-02-05",482,"M48",10.2950819672131,"6-12 months",26.0983606557377,">18 months","UM","sodium azide",9.78709677419355,235.1
"3","D","2018-06-12","F63","Cyc",13.6,1.13353890837022,"after","TO4","2017-02-05",492,"M48",10.2950819672131,"6-12 months",26.4262295081967,">18 months","UM","sodium azide",9.34838709677419,302.2
"4","D","2016-07-11","F63","Lac",1.04,0.0170333392987804,"before","TO4","2017-02-05",-209,"M48",10.2950819672131,"6-12 months",3.44262295081967,"0-6 months","UM","sodium azide",8.61666666666667,790.5
"5","D","2016-05-20","F63","Lac",1.13,0.0530784434834197,"before","TO4","2017-02-05",-261,"M48",10.2950819672131,"6-12 months",1.73770491803279,"0-6 months","UM","sodium azide",10.1233333333333,296
"6","D","2016-03-01","F71","Lac",1.04,0.0170333392987804,"before","TO4","2017-02-05",-341,"F65",13.3770491803279,"12-18 months",2.19672131147541,"0-6 months","UM","sodium azide",8.91379310344828,37.7
"7","D","2016-05-05","F71","Lac",1,0,"before","TO4","2017-02-05",-276,"F65",13.3770491803279,"12-18 months",4.32786885245902,"0-6 months","UM","sodium azide",10.8133333333333,117.8
"8","D","2016-07-07","F71","Lac",1.02,0.00860017176191757,"before","TO4","2017-02-05",-213,"F65",13.3770491803279,"12-18 months",6.39344262295082,"6-12 months","UM","sodium azide",8.86666666666667,769.5
"9","D","2018-06-12","F71","Cyc",3.5,0.544068044350276,"after","TO4","2017-02-05",492,"F65",13.3770491803279,"12-18 months",29.5081967213115,">18 months","UM","sodium azide",9.34838709677419,302.2
"10","D","2016-03-02","F73","Lac",1.66,0.220108088040055,"before","TO4","2017-02-05",-340,"F77",11.344262295082,"6-12 months",0.19672131147541,"0-6 months","UM","sodium azide",9.02758620689655,37.7
"11","D","2018-06-01","F73","Cyc",3.09,0.489958479424835,"after","TO4","2017-02-05",481,"F77",11.344262295082,"6-12 months",27.1147540983607,">18 months","UM","sodium azide",9.92903225806452,195.1
"12","D","2016-05-20","F68","Lac",1.08,0.0334237554869497,"before","TO4","2017-02-05",-261,"M46",11.0491803278689,"6-12 months",2.49180327868852,"0-6 months","UM","sodium azide",10.1233333333333,296
"13","D","2016-05-09","F73","Lac",1.2,0.0791812460476248,"before","TO4","2017-02-05",-272,"F77",11.344262295082,"6-12 months",2.42622950819672,"0-6 months","UM","sodium azide",10.5966666666667,180
"14","D","2018-05-14","F73","Cyc",5.41,0.733197265106569,"after","TO4","2017-02-05",463,"F77",11.344262295082,"6-12 months",26.5245901639344,">18 months","UM","sodium azide",10.02,98.6
"15","D","2018-05-03","F74","Cyc",33.18,1.52087638168834,"after","TO4","2017-02-05",452,"M49",11.3114754098361,"6-12 months",26.1311475409836,">18 months","UM","sodium azide",9.21666666666667,63.1
"16","D","2016-07-02","F74","Lac",1.33,0.123851640967086,"before","TO4","2017-02-05",-218,"M49",11.3114754098361,"6-12 months",4.16393442622951,"0-6 months","UM","sodium azide",9.23333333333333,664.5
"17","D","2016-05-20","F74","Lac",1.52,0.181843587944773,"before","TO4","2017-02-05",-261,"M49",11.3114754098361,"6-12 months",2.75409836065574,"0-6 months","UM","sodium azide",10.1233333333333,296
"18","D","2018-05-14","F74","Cyc",14.22,1.15289959639375,"after","TO4","2017-02-05",463,"M49",11.3114754098361,"6-12 months",26.4918032786885,">18 months","UM","sodium azide",10.02,98.6
"19","D","2016-03-01","F74","Lac",1.91,0.281033367247728,"before","TO4","2017-02-05",-341,"M49",11.3114754098361,"6-12 months",0.131147540983607,"0-6 months","UM","sodium azide",8.91379310344828,37.7
"20","D","2016-05-03","F74","Lac",2.91,0.463892988985907,"before","TO4","2017-02-05",-278,"M49",11.3114754098361,"6-12 months",2.19672131147541,"0-6 months","UM","sodium azide",10.81,105.4
"21","D","2018-06-01","F69","Cyc",3,0.477121254719662,"after","TO4","2017-02-05",481,"M36",8,"6-12 months",23.7704918032787,">18 months","UM","sodium azide",9.92903225806452,195.1
"22","D","2018-06-11","F68","Cyc",3.58,0.553883026643874,"after","TO4","2017-02-05",491,"M46",11.0491803278689,"6-12 months",27.1475409836066,">18 months","UM","sodium azide",9.34516129032258,296.2
"23","D","2016-07-07","F68","Lac",1.09,0.0374264979406237,"before","TO4","2017-02-05",-213,"M46",11.0491803278689,"6-12 months",4.0655737704918,"0-6 months","UM","sodium azide",8.86666666666667,769.5
"24","D","2016-05-03","F68","Lac",0.91,-0.0409586076789064,"before","TO4","2017-02-05",-278,"M46",11.0491803278689,"6-12 months",1.9344262295082,"0-6 months","UM","sodium azide",10.81,105.4
"25","D","2016-05-20","F71","Lac",1.3,0.113943352306837,"before","TO4","2017-02-05",-261,"F65",13.3770491803279,"12-18 months",4.81967213114754,"0-6 months","UM","sodium azide",10.1233333333333,296
"26","D","2018-06-11","F69","Cyc",2.55,0.406540180433955,"after","TO4","2017-02-05",491,"M36",8,"6-12 months",24.0983606557377,">18 months","UM","sodium azide",9.34516129032258,296.2
"27","D","2016-07-09","F69","Lac",0.93,-0.0315170514460649,"before","TO4","2017-02-05",-211,"M36",8,"6-12 months",1.08196721311475,"0-6 months","UM","sodium azide",8.71666666666667,778.2
"28","D","2018-05-14","F71","Cyc",10.23,1.00987563371216,"after","TO4","2017-02-05",463,"F65",13.3770491803279,"12-18 months",28.5573770491803,">18 months","UM","sodium azide",10.02,98.6
"29","D","2018-06-02","F71","Cyc",10.52,1.02201573981772,"after","TO4","2017-02-05",482,"F65",13.3770491803279,"12-18 months",29.1803278688525,">18 months","UM","sodium azide",9.78709677419355,235.1
"30","D","2018-05-14","F69","Cyc",4.67,0.669316880566112,"after","TO4","2017-02-05",463,"M36",8,"6-12 months",23.1803278688525,">18 months","UM","sodium azide",10.02,98.6
"31","D","2018-06-11","F73","Cyc",7.2,0.857332496431269,"after","TO4","2017-02-05",491,"F77",11.344262295082,"6-12 months",27.4426229508197,">18 months","UM","sodium azide",9.34516129032258,296.2
"32","D","2009-03-01","F68","Cyc",9.39,0.972665592266111,"after","TO6","2008-06-17",257,"F71",12.7540983606557,"12-18 months",21.1803278688525,">18 months","UM","sodium azide",9.03571428571429,1.2
"33","D","2007-11-04","F68","Lac",1.41,0.14921911265538,"before","TO6","2008-06-17",-226,"F71",12.7540983606557,"12-18 months",5.34426229508197,"0-6 months","UM","sodium azide",6.59677419354839,476.2
"34","D","2007-07-08","F68","Lac",1.96,0.292256071356476,"before","TO6","2008-06-17",-345,"F71",12.7540983606557,"12-18 months",1.44262295081967,"0-6 months","UM","sodium azide",7.57666666666667,577.4
"35","D","2007-08-04","F68","Lac",1.2,0.0791812460476248,"before","TO6","2008-06-17",-318,"F71",12.7540983606557,"12-18 months",2.32786885245902,"0-6 months","UM","sodium azide",7.16774193548387,891.1
"36","D","2007-06-09","F68","Lac",1.51,0.178976947293169,"before","TO6","2008-06-17",-374,"F71",12.7540983606557,"12-18 months",0.491803278688525,"0-6 months","UM","sodium azide",8.54838709677419,185
"37","D","2009-01-24","F68","Cyc",4.73,0.674861140737812,"after","TO6","2008-06-17",221,"F71",12.7540983606557,"12-18 months",20,">18 months","UM","sodium azide",6.57096774193548,103
"38","D","2007-10-06","F68","Lac",0.96,-0.0177287669604316,"before","TO6","2008-06-17",-255,"F71",12.7540983606557,"12-18 months",4.39344262295082,"0-6 months","UM","sodium azide",7.57333333333333,831.7
"39","D","2007-12-13","F68","Lac",1.48,0.170261715394957,"before","TO6","2008-06-17",-187,"F71",12.7540983606557,"12-18 months",6.62295081967213,"6-12 months","UM","sodium azide",6.52666666666667,151.6
"40","D","2008-01-02","F68","Lac",1.15,0.0606978403536116,"before","TO6","2008-06-17",-167,"F71",12.7540983606557,"12-18 months",7.27868852459016,"6-12 months","UM","sodium azide",6.12258064516129,69.3
"41","D","2008-06-11","F68","Lac",1.46,0.164352855784437,"before","TO6","2008-06-17",-6,"F71",12.7540983606557,"12-18 months",12.5573770491803,"12-18 months","UM","sodium azide",11.258064516129,468.4
"42","D","2009-02-27","F68","Cyc",6.56,0.81690383937566,"after","TO6","2008-06-17",255,"F71",12.7540983606557,"12-18 months",21.1147540983607,">18 months","UM","sodium azide",8.5258064516129,1.2
"43","D","2008-08-11","F68","Cyc",3.67,0.564666064252089,"after","TO6","2008-06-17",55,"F71",12.7540983606557,"12-18 months",14.5573770491803,"12-18 months","UM","sodium azide",7.20967741935484,1087.6
"44","D","2008-07-17","F68","Cyc",5.21,0.716837723299524,"after","TO6","2008-06-17",30,"F71",12.7540983606557,"12-18 months",13.7377049180328,"12-18 months","UM","sodium azide",7.65666666666667,555.9
"45","D","2009-02-26","F68","Cyc",6.8,0.832508912706236,"after","TO6","2008-06-17",254,"F71",12.7540983606557,"12-18 months",21.0819672131148,">18 months","UM","sodium azide",8.38709677419355,1.1
"46","D","2009-02-25","F68","Cyc",7.27,0.861534410859038,"after","TO6","2008-06-17",253,"F71",12.7540983606557,"12-18 months",21.0491803278689,">18 months","UM","sodium azide",8.26774193548387,1.1
"47","D","2008-09-13","F68","Cyc",6.6,0.819543935541869,"after","TO6","2008-06-17",88,"F71",12.7540983606557,"12-18 months",15.6393442622951,"12-18 months","UM","sodium azide",8.03225806451613,1137.1
"48","D","2008-06-17","F68","Cyc",9.43,0.974511692737328,"after","TO6","2008-06-17",0,"F71",12.7540983606557,"12-18 months",12.7540983606557,"12-18 months","UM","sodium azide",10.8870967741935,524.6
"49","D","2008-10-06","F68","Cyc",3.27,0.514547752660286,"after","TO6","2008-06-17",111,"F71",12.7540983606557,"12-18 months",16.3934426229508,"12-18 months","UM","sodium azide",8.01666666666667,1022.6
"50","D","2008-12-12","F68","Cyc",3.55,0.550228353055094,"after","TO6","2008-06-17",178,"F71",12.7540983606557,"12-18 months",18.5901639344262,">18 months","UM","sodium azide",5.89333333333333,155.8
"51","D","2008-04-11","F68","Lac",2.2,0.342422680822206,"before","TO6","2008-06-17",-67,"F71",12.7540983606557,"12-18 months",10.5573770491803,"6-12 months","UM","sodium azide",8.97741935483871,89.2
"52","D","2009-02-18","F68","Cyc",2.36,0.372912002970107,"after","TO6","2008-06-17",246,"F71",12.7540983606557,"12-18 months",20.8196721311475,">18 months","UM","sodium azide",7.63548387096774,1.1
"53","D","2009-02-20","F68","Cyc",3.54,0.549003262025788,"after","TO6","2008-06-17",248,"F71",12.7540983606557,"12-18 months",20.8852459016393,">18 months","UM","sodium azide",7.86129032258065,1.1
"54","D","2008-11-03","F68","Cyc",3.74,0.57287160220048,"after","TO6","2008-06-17",139,"F71",12.7540983606557,"12-18 months",17.3114754098361,"12-18 months","UM","sodium azide",8.2258064516129,545.2
"55","D","2009-02-23","F68","Cyc",5.89,0.770115294787102,"after","TO6","2008-06-17",251,"F71",12.7540983606557,"12-18 months",20.983606557377,">18 months","UM","sodium azide",8.09032258064516,1.1
"56","D","2008-06-24","F68","Cyc",10.95,1.03941411917614,"after","TO6","2008-06-17",7,"F71",12.7540983606557,"12-18 months",12.983606557377,"12-18 months","UM","sodium azide",10.1096774193548,614.1
"57","D","2009-02-06","F68","Cyc",1.88,0.27415784926368,"after","TO6","2008-06-17",234,"F71",12.7540983606557,"12-18 months",20.4262295081967,">18 months","UM","sodium azide",7.06129032258065,30.7
"58","D","2008-02-07","F68","Lac",1.33,0.123851640967086,"before","TO6","2008-06-17",-131,"F71",12.7540983606557,"12-18 months",8.45901639344262,"6-12 months","UM","sodium azide",6.91935483870968,25.6
"59","D","2008-07-01","F68","Cyc",15.26,1.18355453361886,"after","TO6","2008-06-17",14,"F71",12.7540983606557,"12-18 months",13.2131147540984,"12-18 months","UM","sodium azide",9.31,614.1
"60","D","2007-09-22","F68","Lac",1.75,0.243038048686294,"before","TO6","2008-06-17",-269,"F71",12.7540983606557,"12-18 months",3.9344262295082,"0-6 months","UM","sodium azide",7.50645161290323,997.8
"61","C3","2013-07-06","F43","Lac",0.83,-0.0809219076239261,"before","TO23","2013-09-05",-61,"M20",7.18032786885246,"6-12 months",5.18032786885246,"0-6 months","UM","sodium azide",8.44333333333333,557.8
"62","C3","2013-09-02","F43","Lac",2.82,0.450249108319361,"before","TO23","2013-09-05",-3,"M20",7.18032786885246,"6-12 months",7.08196721311475,"6-12 months","UM","sodium azide",7.93225806451613,1870.4
"63","C3","2013-10-16","F43","Lac",6.95,0.841984804590114,"after","TO23","2013-09-05",41,"M20",7.18032786885246,"6-12 months",8.52459016393443,"6-12 months","UM","sodium azide",7.44,1321
"64","C3","2013-11-01","F43","Lac",2.65,0.423245873936808,"after","TO23","2013-09-05",57,"M20",7.18032786885246,"6-12 months",9.04918032786885,"6-12 months","UM","sodium azide",7.28064516129032,772.4
"65","C3","2013-11-11","F43","Lac",0.87,-0.0604807473813815,"after","TO23","2013-09-05",67,"M20",7.18032786885246,"6-12 months",9.37704918032787,"6-12 months","UM","sodium azide",7.10967741935484,639.5
"66","C3","2013-12-07","F43","Cyc",3.98,0.599883072073688,"after","TO23","2013-09-05",93,"M20",7.18032786885246,"6-12 months",10.2295081967213,"6-12 months","UM","sodium azide",6.81,317.1
"67","C3","2013-12-20","F43","Cyc",1.07,0.0293837776852097,"after","TO23","2013-09-05",106,"M20",7.18032786885246,"6-12 months",10.655737704918,"6-12 months","UM","sodium azide",6.05,216.8
"68","C3","2014-01-08","F43","Cyc",1.4,0.146128035678238,"after","TO23","2013-09-05",125,"M20",7.18032786885246,"6-12 months",11.2786885245902,"6-12 months","UM","sodium azide",6.19354838709677,94
"69","K","2014-02-11","F114","Lac",1.03,0.0128372247051722,"before","TO28","2014-03-24",-41,"F116",16.3606557377049,"12-18 months",15.016393442623,"12-18 months","UM","sodium azide",7.34838709677419,44.3
"70","K","2014-03-24","F114","Lac",2.07,0.315970345456918,"after","TO28","2014-03-24",0,"F116",16.3606557377049,"12-18 months",16.3606557377049,"12-18 months","UM","sodium azide",8.25714285714286,87.4
"71","K","2014-07-01","F114","Cyc",3.35,0.525044807036845,"after","TO28","2014-03-24",99,"F116",16.3606557377049,"12-18 months",19.6065573770492,">18 months","UM","sodium azide",8.71666666666667,842.5
"72","K","2014-02-18","F114","Lac",2.2,0.342422680822206,"before","TO28","2014-03-24",-34,"F116",16.3606557377049,"12-18 months",15.2459016393443,"12-18 months","UM","sodium azide",7.29677419354839,26.8
"73","K","2014-03-04","F114","Lac",1.28,0.107209969647868,"before","TO28","2014-03-24",-20,"F116",16.3606557377049,"12-18 months",15.7049180327869,"12-18 months","UM","sodium azide",7.58571428571429,7.2
"74","K","2014-05-16","F114","Cyc",7.91,0.898176483497677,"after","TO28","2014-03-24",53,"F116",16.3606557377049,"12-18 months",18.0983606557377,">18 months","UM","sodium azide",9.48,347.4
"75","K","2014-01-13","F114","Lac",1.31,0.117271295655764,"before","TO28","2014-03-24",-70,"F116",16.3606557377049,"12-18 months",14.0655737704918,"12-18 months","UM","sodium azide",6.50322580645161,75.8
"76","K","2014-03-14","F114","Lac",1.6,0.204119982655925,"before","TO28","2014-03-24",-10,"F116",16.3606557377049,"12-18 months",16.0327868852459,"12-18 months","UM","sodium azide",7.89285714285714,80.2
"77","J1","2010-09-07","F110","Lac",6.78,0.831229693867063,"before","TO34","2011-03-24",-198,"M77",16.0655737704918,"12-18 months",9.57377049180328,"6-12 months","UM","sodium azide",8.03870967741936,1666.4
"78","J1","2011-06-16","F110","Cyc",2.43,0.385606273598312,"after","TO34","2011-03-24",84,"M77",16.0655737704918,"12-18 months",18.8196721311475,">18 months","SB","20% methanol",8.76451612903226,622.2
"79","J1","2010-08-18","F110","Lac",8.7,0.939519252618618,"before","TO34","2011-03-24",-218,"M77",16.0655737704918,"12-18 months",8.91803278688525,"6-12 months","UM","sodium azide",7.94516129032258,1484.8
"80","J1","2011-04-20","F110","Cyc",16.12,1.20736503746907,"after","TO34","2011-03-24",27,"M77",16.0655737704918,"12-18 months",16.9508196721311,"12-18 months","SB","20% methanol",8.48387096774194,110.4
"81","J1","2011-11-03","F110","Cyc",3.08,0.488550716500444,"after","TO34","2011-03-24",224,"M77",16.0655737704918,"12-18 months",23.4098360655738,">18 months","SB","20% methanol",7.18709677419355,831
"82","J1","2011-08-10","F110","Cyc",1.68,0.225309281725863,"after","TO34","2011-03-24",139,"M77",16.0655737704918,"12-18 months",20.6229508196721,">18 months","SB","20% methanol",7.98709677419355,1509.7
"83","J1","2011-09-11","F110","Cyc",2.11,0.324282455297693,"after","TO34","2011-03-24",171,"M77",16.0655737704918,"12-18 months",21.672131147541,">18 months","SB","20% methanol",7.74193548387097,1649.65
"84","J1","2011-07-02","F110","Cyc",13.44,1.12839926871781,"after","TO34","2011-03-24",100,"M77",16.0655737704918,"12-18 months",19.344262295082,">18 months","SB","20% methanol",8.4,764.6
"85","J1","2011-05-23","F110","Cyc",2.91,0.463892988985907,"after","TO34","2011-03-24",60,"M77",16.0655737704918,"12-18 months",18.0327868852459,">18 months","SB","20% methanol",8.44,311.6
"86","J1","2011-06-07","F110","Cyc",1.55,0.190331698170291,"after","TO34","2011-03-24",75,"M77",16.0655737704918,"12-18 months",18.5245901639344,">18 months","SB","20% methanol",8.69354838709677,461.2
"87","J1","2010-10-01","F110","Lac",6.14,0.788168371141168,"before","TO34","2011-03-24",-174,"M77",16.0655737704918,"12-18 months",10.3606557377049,"6-12 months","UM","sodium azide",8.49333333333333,1510.9
"88","J1","2011-04-12","F110","Lac",9.69,0.986323777050765,"after","TO34","2011-03-24",19,"M77",16.0655737704918,"12-18 months",16.6885245901639,"12-18 months","SB","20% methanol",8.65806451612903,21.7
"89","J1","2011-05-04","F110","Cyc",2.1,0.322219294733919,"after","TO34","2011-03-24",41,"M77",16.0655737704918,"12-18 months",17.4098360655738,"12-18 months","SB","20% methanol",8.37333333333333,163.4
"90","J1","2010-08-06","F110","Lac",8.05,0.905795880367869,"before","TO34","2011-03-24",-230,"M77",16.0655737704918,"12-18 months",8.52459016393443,"6-12 months","UM","sodium azide",7.89032258064516,1376.4
"91","J1","2010-11-02","F110","Lac",1.35,0.130333768495006,"before","TO34","2011-03-24",-142,"M77",16.0655737704918,"12-18 months",11.4098360655738,"6-12 months","UM","sodium azide",7.90967741935484,851.02
"92","J1","2010-05-12","F110","Lac",1.81,0.257678574869184,"before","TO34","2011-03-24",-316,"M77",16.0655737704918,"12-18 months",5.70491803278689,"0-6 months","UM","sodium azide",9.36333333333333,197.8
"93","J1","2010-03-30","F110","Lac",10.21,1.00902574208691,"before","TO34","2011-03-24",-359,"M77",16.0655737704918,"12-18 months",4.29508196721311,"0-6 months","UM","sodium azide",8.99333333333333,89.2
"94","J1","2010-03-10","F110","Lac",5.24,0.719331286983727,"before","TO34","2011-03-24",-379,"M77",16.0655737704918,"12-18 months",3.63934426229508,"0-6 months","UM","sodium azide",8.14285714285714,34.8
"95","J1","2010-06-11","F110","Lac",1.33,0.123851640967086,"before","TO34","2011-03-24",-286,"M77",16.0655737704918,"12-18 months",6.68852459016393,"6-12 months","UM","sodium azide",9.26451612903226,419.9
"96","J1","2011-10-28","F110","Cyc",4.98,0.697229342759718,"after","TO34","2011-03-24",218,"M77",16.0655737704918,"12-18 months",23.2131147540984,">18 months","SB","20% methanol",7.08,900.9
"97","J1","2010-07-22","F110","Lac",2.39,0.378397900948138,"before","TO34","2011-03-24",-245,"M77",16.0655737704918,"12-18 months",8.0327868852459,"6-12 months","UM","sodium azide",8.56333333333333,1259.25
"98","C","2008-06-11","F39","Cyc",23.71,1.37493155397819,"after","TO37","2008-01-29",134,"M107",1.24590163934426,"0-6 months",5.63934426229508,"0-6 months","UM","sodium azide",11.258064516129,468.4
"99","C","2008-07-19","F53","Cyc",4.38,0.6414741105041,"after","TO37","2008-01-29",172,"M110",6.36065573770492,"6-12 months",12,"6-12 months","UM","sodium azide",7.63333333333333,576.9
"100","C","2008-04-21","F39","Cyc",8.35,0.921686475483602,"after","TO37","2008-01-29",83,"M107",1.24590163934426,"0-6 months",3.9672131147541,"0-6 months","UM","sodium azide",8.50967741935484,139.4
"101","C","2008-05-21","F39","Cyc",1.5,0.176091259055681,"after","TO37","2008-01-29",113,"M107",1.24590163934426,"0-6 months",4.95081967213115,"0-6 months","UM","sodium azide",11.84,219.7
"102","C5","2009-04-05","F42","Cyc",5.82,0.764922984649889,"after","TO37","2008-01-29",432,"M121",12.3934426229508,"12-18 months",26.5573770491803,">18 months","UM","sodium azide",9.18064516129032,39.3
"103","C","2008-09-20","F39","Cyc",4.35,0.638489256954637,"after","TO37","2008-01-29",235,"M107",1.24590163934426,"0-6 months",8.95081967213115,"6-12 months","UM","sodium azide",8.12903225806452,1073.8
"104","C","2008-02-07","F39","Lac",2.46,0.390935107103379,"after","TO37","2008-01-29",9,"M107",1.24590163934426,"0-6 months",1.54098360655738,"0-6 months","UM","sodium azide",6.91935483870968,25.6
"105","C","2008-05-08","F39","Cyc",15.69,1.19562294358694,"after","TO37","2008-01-29",100,"M107",1.24590163934426,"0-6 months",4.52459016393443,"0-6 months","UM","sodium azide",9.73666666666667,167.1
"106","C","2008-03-19","F39","Cyc",6.58,0.818225893613955,"after","TO37","2008-01-29",50,"M107",1.24590163934426,"0-6 months",2.88524590163934,"0-6 months","UM","sodium azide",8.24827586206897,3.6
"107","C","2008-07-02","F39","Cyc",1.7,0.230448921378274,"after","TO37","2008-01-29",155,"M107",1.24590163934426,"0-6 months",6.32786885245902,"6-12 months","UM","sodium azide",9.16,626.6
"108","C","2009-02-05","F53","Cyc",2.56,0.40823996531185,"after","TO37","2008-01-29",373,"M110",6.36065573770492,"6-12 months",18.5901639344262,">18 months","UM","sodium azide",7.00967741935484,31.2
"109","C","2008-04-22","F53","Cyc",8.69,0.939019776448666,"after","TO37","2008-01-29",84,"M110",6.36065573770492,"6-12 months",9.11475409836066,"6-12 months","UM","sodium azide",8.59354838709677,139.4
"110","C","2008-03-27","F39","Cyc",15.59,1.19284611518884,"after","TO37","2008-01-29",58,"M107",1.24590163934426,"0-6 months",3.14754098360656,"0-6 months","UM","sodium azide",8.62068965517241,3.6
"111","C5","2009-03-13","F42","Cyc",11.41,1.05728564441821,"after","TO37","2008-01-29",409,"M121",12.3934426229508,"12-18 months",25.8032786885246,">18 months","UM","sodium azide",9.20714285714286,1.9
"112","C","2008-01-11","F39","Lac",1.79,0.252853030979893,"before","TO37","2008-01-29",-18,"M107",1.24590163934426,"0-6 months",0.655737704918033,"0-6 months","UM","sodium azide",6.20322580645161,64.6
"113","C","2008-06-05","F39","Cyc",13.95,1.14457420760962,"after","TO37","2008-01-29",128,"M107",1.24590163934426,"0-6 months",5.44262295081967,"0-6 months","UM","sodium azide",11.4774193548387,374.5
"114","C5","2008-04-21","F42","Cyc",6.99,0.844477175745681,"after","TO37","2008-01-29",83,"M121",12.3934426229508,"12-18 months",15.1147540983607,"12-18 months","UM","sodium azide",8.50967741935484,139.4
"115","C5","2009-03-04","F42","Cyc",10.1,1.00432137378264,"after","TO37","2008-01-29",400,"M121",12.3934426229508,"12-18 months",25.5081967213115,">18 months","UM","sodium azide",9.04285714285714,1.2
"116","C","2008-05-14","F39","Cyc",3.31,0.519827993775719,"after","TO37","2008-01-29",106,"M107",1.24590163934426,"0-6 months",4.72131147540984,"0-6 months","UM","sodium azide",11.0733333333333,167.1
"117","C5","2009-04-07","F42","Cyc",13.06,1.11594317693906,"after","TO37","2008-01-29",434,"M121",12.3934426229508,"12-18 months",26.6229508196721,">18 months","UM","sodium azide",9.16774193548387,39.3
"118","C5","2009-02-13","F42","Cyc",4.03,0.605305046141109,"after","TO37","2008-01-29",381,"M121",12.3934426229508,"12-18 months",24.8852459016393,">18 months","UM","sodium azide",7.40645161290323,0.6
"119","C5","2009-04-08","F42","Cyc",7.71,0.887054378050957,"after","TO37","2008-01-29",435,"M121",12.3934426229508,"12-18 months",26.655737704918,">18 months","UM","sodium azide",9.17096774193548,39.3
"120","C5","2008-05-07","F42","Cyc",41.64,1.6195107208385,"after","TO37","2008-01-29",99,"M121",12.3934426229508,"12-18 months",15.6393442622951,"12-18 months","UM","sodium azide",9.65333333333333,167.1
"121","C5","2009-02-04","F42","Cyc",16.87,1.22711508258913,"after","TO37","2008-01-29",372,"M121",12.3934426229508,"12-18 months",24.5901639344262,">18 months","UM","sodium azide",6.76451612903226,33.2
"122","C5","2009-03-30","F42","Cyc",7.44,0.871572935545879,"after","TO37","2008-01-29",426,"M121",12.3934426229508,"12-18 months",26.3606557377049,">18 months","UM","sodium azide",9.28,39.9
"123","C","2007-11-15","F53","Lac",1.17,0.0681858617461616,"before","TO37","2008-01-29",-75,"M110",6.36065573770492,"6-12 months",3.90163934426229,"0-6 months","UM","sodium azide",6.22258064516129,447.1
"124","C","2008-06-04","F53","Cyc",1.73,0.238046103128795,"after","TO37","2008-01-29",127,"M110",6.36065573770492,"6-12 months",10.5245901639344,"6-12 months","UM","sodium azide",11.5129032258065,339.5
"125","C5","2009-03-21","F42","Cyc",8.23,0.91539983521227,"after","TO37","2008-01-29",417,"M121",12.3934426229508,"12-18 months",26.0655737704918,">18 months","UM","sodium azide",9.09285714285714,32.65
"126","C5","2009-03-26","F42","Cyc",25.02,1.3982873053574,"after","TO37","2008-01-29",422,"M121",12.3934426229508,"12-18 months",26.2295081967213,">18 months","UM","sodium azide",9.275,32.9
"127","C","2008-02-09","F39","Lac",1.8,0.255272505103306,"after","TO37","2008-01-29",11,"M107",1.24590163934426,"0-6 months",1.60655737704918,"0-6 months","UM","sodium azide",6.92903225806452,7.1
"128","C5","2009-03-23","F42","Cyc",5.52,0.741939077729199,"after","TO37","2008-01-29",419,"M121",12.3934426229508,"12-18 months",26.1311475409836,">18 months","UM","sodium azide",9.06428571428571,32.9
"129","C5","2008-06-05","F42","Cyc",11.25,1.05115252244738,"after","TO37","2008-01-29",128,"M121",12.3934426229508,"12-18 months",16.5901639344262,"12-18 months","UM","sodium azide",11.4774193548387,374.5
"130","C","2008-12-18","F39","Cyc",9.29,0.968015713993642,"after","TO37","2008-01-29",324,"M107",1.24590163934426,"0-6 months",11.8688524590164,"6-12 months","UM","sodium azide",5.9,152.9
"131","C","2008-04-04","F39","Cyc",3.19,0.503790683057181,"after","TO37","2008-01-29",66,"M107",1.24590163934426,"0-6 months",3.40983606557377,"0-6 months","UM","sodium azide",9.17096774193548,63.6
"132","C","2008-11-27","F39","Cyc",9.91,0.996073654485275,"after","TO37","2008-01-29",303,"M107",1.24590163934426,"0-6 months",11.1803278688525,"6-12 months","UM","sodium azide",6.36774193548387,325.5
"133","C","2008-08-12","F39","Cyc",2.54,0.404833716619938,"after","TO37","2008-01-29",196,"M107",1.24590163934426,"0-6 months",7.67213114754098,"6-12 months","UM","sodium azide",7.19032258064516,1102.6
"134","C5","2008-03-19","F42","Cyc",5.03,0.701567985055927,"after","TO37","2008-01-29",50,"M121",12.3934426229508,"12-18 months",14.0327868852459,"12-18 months","UM","sodium azide",8.24827586206897,3.6
"135","C5","2009-02-05","F42","Cyc",14.24,1.15350998930084,"after","TO37","2008-01-29",373,"M121",12.3934426229508,"12-18 months",24.6229508196721,">18 months","UM","sodium azide",7.00967741935484,31.2
"136","C5","2007-10-09","F42","Lac",1.44,0.15836249209525,"before","TO37","2008-01-29",-112,"M121",12.3934426229508,"12-18 months",8.72131147540984,"6-12 months","UM","sodium azide",7.57,796.2
