"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Time.to.swell","Date.takeover","Dataset","Month","Time1","Time2","Swelling","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"1759","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",3,2,3,0,1,0,"M","primi",8.43225806451613,961.3,"ColdWet","Wet","Cold"
"1722","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",4,3,4,0,1,0,"M","primi",7.78666666666667,617.8,"ColdDry","Dry","Cold"
"1770","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",5,4,5,0,1,0,"M","primi",7.3258064516129,382.9,"ColdDry","Dry","Cold"
"1748","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",6,5,6,0,1,0,"M","primi",6.83666666666667,125.5,"ColdDry","Dry","Cold"
"1723","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",7,6,7,0,1,0,"M","primi",6.49354838709677,48.6,"ColdDry","Dry","Cold"
"1747","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",8,7,8,0,1,0,"M","primi",7.89032258064516,48.7,"HotDry","Dry","Hot"
"1693","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",9,8,9,0,1,0,"M","primi",8.68571428571429,34.8,"HotDry","Dry","Hot"
"1757","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",10,9,10,0,1,0,"M","primi",9.47096774193548,146,"HotDry","Dry","Hot"
"1718","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",11,10,11,0,1,0,"M","primi",9.25333333333333,255.5,"HotDry","Dry","Hot"
"1750","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",12,11,12,0,1,0,"M","primi",9.10645161290323,555.8,"ColdWet","Wet","Cold"
"1724","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",13,12,13,0,1,0,"M","primi",8.58,1120.15,"ColdWet","Wet","Cold"
"1695","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",14,13,14,0,1,0,"M","primi",7.98064516129032,1534.3,"ColdWet","Wet","Cold"
"1765","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",15,14,15,0,1,0,"M","primi",8.35161290322581,1535.35,"ColdWet","Wet","Cold"
"1753","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",16,15,16,0,1,0,"M","primi",7.97333333333333,1032.12,"ColdDry","Dry","Cold"
"1725","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",17,16,17,0,1,0,"M","primi",7.73870967741935,566.77,"ColdDry","Dry","Cold"
"1766","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",18,17,18,0,1,0,"M","primi",6.43333333333333,259.32,"ColdDry","Dry","Cold"
"1764","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",19,18,19,0,1,0,"M","primi",6.98709677419355,87,"ColdDry","Dry","Cold"
"1769","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",20,19,20,0,1,0,"M","primi",7.56451612903226,0,"HotDry","Dry","Hot"
"1721","J","F111","M76","2009-07-19","mother swells","2011-04-18",20.9180327868852,"2011-03-24","conservative",21,20,21,1,1,1,"M","primi",8.66785714285714,0,"HotDry","Dry","Hot"
"1663","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",1,0,1,0,1,0,"M","multi",7.3258064516129,382.9,"ColdDry","Dry","Cold"
"1661","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",2,1,2,0,1,0,"M","multi",6.83666666666667,125.5,"ColdDry","Dry","Cold"
"1668","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",3,2,3,0,1,0,"M","multi",6.49354838709677,48.6,"ColdDry","Dry","Cold"
"1658","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",4,3,4,0,1,0,"M","multi",7.89032258064516,48.7,"HotDry","Dry","Hot"
"1676","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",5,4,5,0,1,0,"M","multi",8.68571428571429,34.8,"HotDry","Dry","Hot"
"1680","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",6,5,6,0,1,0,"M","multi",9.47096774193548,146,"HotDry","Dry","Hot"
"1673","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",7,6,7,0,1,0,"M","multi",9.25333333333333,255.5,"HotDry","Dry","Hot"
"1675","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",8,7,8,0,1,0,"M","multi",9.10645161290323,555.8,"ColdWet","Wet","Cold"
"1664","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",9,8,9,0,1,0,"M","multi",8.58,1120.15,"ColdWet","Wet","Cold"
"1678","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",10,9,10,0,1,0,"M","multi",7.98064516129032,1534.3,"ColdWet","Wet","Cold"
"1659","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",11,10,11,0,1,0,"M","multi",8.35161290322581,1535.35,"ColdWet","Wet","Cold"
"1672","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",12,11,12,0,1,0,"M","multi",7.97333333333333,1032.12,"ColdDry","Dry","Cold"
"1665","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",13,12,13,0,1,0,"M","multi",7.73870967741935,566.77,"ColdDry","Dry","Cold"
"1669","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",14,13,14,0,1,0,"M","multi",6.43333333333333,259.32,"ColdDry","Dry","Cold"
"1662","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",15,14,15,0,1,0,"M","multi",6.98709677419355,87,"ColdDry","Dry","Cold"
"1657","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",16,15,16,0,1,0,"M","multi",7.56451612903226,0,"HotDry","Dry","Hot"
"1667","J","F110","M77","2009-11-19","mother swells","2011-04-18",16.8852459016393,"2011-03-24","conservative",17,16,17,1,1,1,"M","multi",8.66785714285714,0,"HotDry","Dry","Hot"
"1823","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"M","primi",11.5645161290323,20.3,"HotDry","Dry","Hot"
"1817","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"M","primi",8.63666666666667,143.8,"HotDry","Dry","Hot"
"1822","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"M","primi",7.5,491,"ColdWet","Wet","Cold"
"1813","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"M","primi",8.23,773.17,"ColdWet","Wet","Cold"
"1816","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",5,4,5,0,0,0,"M","primi",9.30322580645161,1146.67,"ColdWet","Wet","Cold"
"1820","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",6,5,6,0,0,0,"M","primi",9.55483870967742,1086.327142858,"ColdWet","Wet","Cold"
"1821","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",7,6,7,0,0,0,"M","primi",8.51666666666667,1023.95,"ColdDry","Dry","Cold"
"1819","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",8,7,8,0,0,0,"M","primi",7.44516129032258,686.766666667,"ColdDry","Dry","Cold"
"1815","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",9,8,9,0,0,0,"M","primi",6.75666666666667,486.709523809,"ColdDry","Dry","Cold"
"1814","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",10,9,10,0,0,0,"M","primi",5.29677419354839,253.816666667,"ColdDry","Dry","Cold"
"1818","K","F116","M78","2019-04-17","no swelling yet",NA,NA,NA,"conservative",11,10,11,0,0,0,"M","primi",5.88387096774194,91.8,"HotDry","Dry","Hot"
"197","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",1,0,1,0,1,0,"M","multi",7.44666666666667,815.1,"ColdDry","Dry","Cold"
"202","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",2,1,2,0,1,0,"M","multi",7.3258064516129,355.2,"ColdDry","Dry","Cold"
"199","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",3,2,3,0,1,0,"M","multi",6.74,102.7,"ColdDry","Dry","Cold"
"214","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",4,3,4,0,1,0,"M","multi",7.03225806451613,86.5,"ColdDry","Dry","Cold"
"200","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",5,4,5,0,1,0,"M","multi",8.96451612903226,7.7,"HotDry","Dry","Hot"
"201","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",6,5,6,0,1,1,"M","multi",9.41071428571429,16.2,"HotDry","Dry","Hot"
"215","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",7,6,7,0,1,1,"M","multi",9.41935483870968,51.4,"HotDry","Dry","Hot"
"203","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",8,7,8,0,1,1,"M","multi",9.69666666666667,138.7,"HotDry","Dry","Hot"
"213","B1","F16","M8","2012-10-26","mother swells","2013-06-30",8.09836065573771,"2013-04-05","conservative",9,8,9,1,1,1,"M","multi",8.93225806451613,364.6,"ColdWet","Wet","Cold"
"519","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",1,0,1,0,0,0,"M","multi",7.55333333333333,756.1,"ColdWet","Wet","Cold"
"510","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",2,1,2,0,0,0,"M","multi",6.99354838709677,961.5,"ColdWet","Wet","Cold"
"521","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",3,2,3,0,0,0,"M","multi",7.50645161290323,1016.2,"ColdWet","Wet","Cold"
"518","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",4,3,4,0,0,0,"M","multi",7.39,627.9,"ColdDry","Dry","Cold"
"514","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",5,4,5,0,0,0,"M","multi",6.09677419354839,413.1,"ColdDry","Dry","Cold"
"512","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",6,5,6,0,0,0,"M","multi",6.63333333333333,151.3,"ColdDry","Dry","Cold"
"520","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",7,6,7,0,0,0,"M","multi",6.26774193548387,56.4,"ColdDry","Dry","Cold"
"509","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",8,7,8,0,0,0,"M","multi",6.8258064516129,3.6,"HotDry","Dry","Hot"
"515","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",9,8,9,0,0,0,"M","multi",8.13448275862069,3.6,"HotDry","Dry","Hot"
"511","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",10,9,10,0,0,0,"M","multi",8.4741935483871,141.1,"HotDry","Dry","Hot"
"516","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",11,10,11,0,0,0,"M","multi",11.54,197.6,"HotDry","Dry","Hot"
"517","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",12,11,12,0,0,0,"M","multi",10.8870967741935,524.6,"ColdWet","Wet","Cold"
"513","B","F35","M80","2007-07-17","mother swells","2008-08-14",12.9180327868852,NA,"conservative",13,12,13,1,0,0,"M","multi",7.65666666666667,555.9,"ColdWet","Wet","Cold"
"1932","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",1,0,1,0,0,0,"M","multi",8.53870967741936,826.4,"ColdWet","Wet","Cold"
"1939","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",2,1,2,0,0,0,"M","multi",8.41935483870968,956.9,"ColdWet","Wet","Cold"
"1937","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",3,2,3,0,0,0,"M","multi",7.67333333333333,574.4,"ColdDry","Dry","Cold"
"1941","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",4,3,4,0,0,0,"M","multi",7.31935483870968,306.4,"ColdDry","Dry","Cold"
"1927","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",5,4,5,0,0,0,"M","multi",6.49666666666667,125,"ColdDry","Dry","Cold"
"1933","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",6,5,6,0,0,0,"M","multi",6.76129032258064,38.5,"ColdDry","Dry","Cold"
"1934","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",7,6,7,0,0,0,"M","multi",8.0741935483871,47.2,"HotDry","Dry","Hot"
"1938","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",8,7,8,0,0,0,"M","multi",8.75714285714286,67.3,"HotDry","Dry","Hot"
"1940","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",9,8,9,0,0,0,"M","multi",9.53225806451613,146,"HotDry","Dry","Hot"
"1931","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",10,9,10,0,0,0,"M","multi",9.19,275.7,"HotDry","Dry","Hot"
"1942","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",11,10,11,0,0,0,"M","multi",9.08064516129032,547.8,"ColdWet","Wet","Cold"
"1924","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",12,11,12,0,0,0,"M","multi",8.56333333333333,1259.25,"ColdWet","Wet","Cold"
"1929","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",13,12,13,0,0,0,"M","multi",7.99354838709677,1558.9,"ColdWet","Wet","Cold"
"1922","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",14,13,14,0,0,0,"M","multi",8.33225806451613,1513.45,"ColdWet","Wet","Cold"
"1935","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",15,14,15,0,0,0,"M","multi",7.87,900.02,"ColdDry","Dry","Cold"
"1936","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",16,15,16,0,0,0,"M","multi",7.71290322580645,521.97,"ColdDry","Dry","Cold"
"1926","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",17,16,17,0,0,0,"M","multi",6.34,256.72,"ColdDry","Dry","Cold"
"1923","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",18,17,18,0,0,0,"M","multi",6.95161290322581,80,"ColdDry","Dry","Cold"
"1921","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",19,18,19,0,0,0,"M","multi",7.85161290322581,0,"HotDry","Dry","Hot"
"1925","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",20,19,20,0,0,0,"M","multi",8.52142857142857,0,"HotDry","Dry","Hot"
"1930","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",21,20,21,0,0,0,"M","multi",8.46451612903226,113.4,"HotDry","Dry","Hot"
"1928","L","F129","M82","2009-08-22","mother swells","2011-05-22",20.9180327868852,NA,"conservative",22,21,22,1,0,0,"M","multi",8.47333333333333,285.1,"HotDry","Dry","Hot"
"2208","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",1,0,1,0,0,0,"M","multi",7.29677419354839,26.8,"HotDry","Dry","Hot"
"2212","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",2,1,2,0,0,0,"M","multi",8.01071428571429,83.7,"HotDry","Dry","Hot"
"2223","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",3,2,3,0,0,0,"M","multi",9.05806451612903,111.9,"HotDry","Dry","Hot"
"2219","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",4,3,4,0,0,0,"M","multi",9.43666666666667,376.4,"HotDry","Dry","Hot"
"2236","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",5,4,5,0,0,0,"M","multi",8.89354838709678,602.7,"ColdWet","Wet","Cold"
"2211","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",6,5,6,0,0,0,"M","multi",7.9,1056,"ColdWet","Wet","Cold"
"2207","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",7,6,7,0,0,0,"M","multi",7.98064516129032,1100.5,"ColdWet","Wet","Cold"
"2254","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",8,7,8,0,0,0,"M","multi",8.40967741935484,1256,"ColdWet","Wet","Cold"
"2247","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",9,8,9,0,0,0,"M","multi",7.93666666666667,892.3,"ColdDry","Dry","Cold"
"2216","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",10,9,10,0,0,0,"M","multi",6.89354838709677,592.3,"ColdDry","Dry","Cold"
"2210","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",11,10,11,0,0,0,"M","multi",6.42666666666667,139.3,"ColdDry","Dry","Cold"
"2214","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",12,11,12,0,0,0,"M","multi",6.25483870967742,21.5,"ColdDry","Dry","Cold"
"2237","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",13,12,13,0,0,0,"M","multi",8.50967741935484,14.5,"HotDry","Dry","Hot"
"2231","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",14,13,14,0,0,0,"M","multi",9.47142857142857,3.5,"HotDry","Dry","Hot"
"2220","M2","F152","M85","2014-02-18","mother swells","2015-05-12",14.6885245901639,NA,"conservative",15,14,15,1,0,0,"M","multi",9.6741935483871,59.6,"HotDry","Dry","Hot"
"2487","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",1,0,1,0,1,0,"M","primi",8.28064516129032,1548.05,"ColdWet","Wet","Cold"
"2486","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",2,1,2,0,1,0,"M","primi",7.88333333333333,878.02,"ColdDry","Dry","Cold"
"2490","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",3,2,3,0,1,0,"M","primi",7.71612903225806,516.47,"ColdDry","Dry","Cold"
"2491","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",4,3,4,0,1,0,"M","primi",6.27666666666667,220.72,"ColdDry","Dry","Cold"
"2489","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",5,4,5,0,1,0,"M","primi",6.90967741935484,77,"ColdDry","Dry","Cold"
"2484","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",6,5,6,0,1,0,"M","primi",7.94838709677419,0,"HotDry","Dry","Hot"
"2480","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",7,6,7,0,1,0,"M","primi",8.53571428571429,0,"HotDry","Dry","Hot"
"2482","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",8,7,8,0,1,0,"M","primi",8.47741935483871,113.4,"HotDry","Dry","Hot"
"2492","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",9,8,9,0,1,0,"M","primi",8.44,311.6,"HotDry","Dry","Hot"
"2479","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",10,9,10,0,1,0,"M","primi",8.56774193548387,668.9,"ColdWet","Wet","Cold"
"2485","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",11,10,11,0,1,1,"M","primi",7.84333333333333,1244.2,"ColdWet","Wet","Cold"
"2483","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",12,11,12,0,1,1,"M","primi",7.89677419354839,1542.8,"ColdWet","Wet","Cold"
"2488","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",13,12,13,0,1,1,"M","primi",7.55161290322581,1594.85,"ColdWet","Wet","Cold"
"2481","M","F168","M86","2010-09-23","mother swells","2011-10-25",13.016393442623,"2011-08-15","conservative",14,13,14,1,1,1,"M","primi",7.34666666666667,959.4,"ColdDry","Dry","Cold"
"2028","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",1,0,1,0,0,0,"M","multi",8.52258064516129,1288,"ColdWet","Wet","Cold"
"2019","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",2,1,2,0,0,0,"M","multi",7.94666666666667,1004.3,"ColdDry","Dry","Cold"
"2043","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",3,2,3,0,0,0,"M","multi",7.08387096774194,646.3,"ColdDry","Dry","Cold"
"2040","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",4,3,4,0,0,0,"M","multi",6.72,225.3,"ColdDry","Dry","Cold"
"2023","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",5,4,5,0,0,0,"M","multi",6.17096774193548,67,"ColdDry","Dry","Cold"
"2038","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",6,5,6,0,0,0,"M","multi",7.62903225806452,18.5,"HotDry","Dry","Hot"
"2046","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",7,6,7,0,0,0,"M","multi",9.425,3.5,"HotDry","Dry","Hot"
"2039","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",8,7,8,0,0,0,"M","multi",9.71290322580645,55.1,"HotDry","Dry","Hot"
"2025","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",9,8,9,0,0,0,"M","multi",9.63333333333333,203.9,"HotDry","Dry","Hot"
"2036","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",10,9,10,0,0,0,"M","multi",10.0354838709677,309.2,"ColdWet","Wet","Cold"
"2024","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",11,10,11,0,0,0,"M","multi",9.09333333333333,476.2,"ColdWet","Wet","Cold"
"2018","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",12,11,12,0,0,0,"M","multi",10.0774193548387,605.7,"ColdWet","Wet","Cold"
"2033","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",13,12,13,0,0,0,"M","multi",10.5225806451613,822,"ColdWet","Wet","Cold"
"2034","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",14,13,14,0,0,0,"M","multi",11.8233333333333,742.5,"ColdDry","Dry","Cold"
"2032","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",15,14,15,0,0,0,"M","multi",10.5161290322581,644.8,"ColdDry","Dry","Cold"
"2020","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",16,15,16,0,0,0,"M","multi",7.58,387.8,"ColdDry","Dry","Cold"
"2027","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",17,16,17,0,0,0,"M","multi",7.15161290322581,274.8,"ColdDry","Dry","Cold"
"2050","M2","F135","M87","2014-09-10","mother swells","2016-02-15",17.1475409836066,NA,"conservative",18,17,18,1,0,0,"M","multi",7.25483870967742,94.2,"HotDry","Dry","Hot"
"2064","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",1,0,1,0,1,0,"M","multi",6.67096774193548,36.4,"HotDry","Dry","Hot"
"2077","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",2,1,2,0,1,0,"M","multi",9.11071428571429,1.2,"HotDry","Dry","Hot"
"2088","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",3,2,3,0,1,0,"M","multi",9.21612903225807,39.3,"HotDry","Dry","Hot"
"2094","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",4,3,4,0,1,0,"M","multi",10.0233333333333,47.2,"HotDry","Dry","Hot"
"2097","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",5,4,5,0,1,0,"M","multi",10.2096774193548,65.9,"ColdWet","Wet","Cold"
"2079","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",6,5,6,0,1,0,"M","multi",10.64,239,"ColdWet","Wet","Cold"
"2063","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",7,6,7,0,1,0,"M","multi",8.52903225806452,640.6,"ColdWet","Wet","Cold"
"2065","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",8,7,8,0,1,0,"M","multi",8.59354838709677,945.1,"ColdWet","Wet","Cold"
"2067","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",9,8,9,0,1,0,"M","multi",8.39,832.2,"ColdDry","Dry","Cold"
"2093","M","F142","M88","2009-02-03","mother swells","2010-04-15",14.2950819672131,"2010-01-31","conservative",10,9,10,0,1,0,"M","multi",7.58387096774194,499.1,"ColdDry","Dry","Cold"
